[Wed Feb 04 10:06:24.227907 2026] [mpm_prefork:notice] [pid 502] AH00163: Apache/2.4.52 (Ubuntu) configured -- resuming normal operations
[Wed Feb 04 10:06:24.228063 2026] [core:notice] [pid 502] AH00094: Command line: '/usr/sbin/apache2'
[Wed Feb 04 10:07:31.673417 2026] [mpm_prefork:notice] [pid 502] AH00170: caught SIGWINCH, shutting down gracefully
[Wed Feb 04 18:12:32.206692 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:32.207833 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:32.208823 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:32.210312 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:32.212915 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:32.214063 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:32.217540 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:32.219566 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:32.222476 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:32.224112 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:32.574792 2026] [php7:notice] [pid 518] [client 192.168.0.37:62916] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Settings/index
[Wed Feb 04 18:12:32.577441 2026] [php7:notice] [pid 518] [client 192.168.0.37:62916] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Settings/index
[Wed Feb 04 18:12:32.583027 2026] [php7:notice] [pid 518] [client 192.168.0.37:62916] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Settings/index
[Wed Feb 04 18:12:32.585937 2026] [php7:notice] [pid 518] [client 192.168.0.37:62916] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Settings/index
[Wed Feb 04 18:12:32.586090 2026] [php7:notice] [pid 1663] [client 192.168.0.37:58361] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Settings/index
[Wed Feb 04 18:12:32.587322 2026] [php7:notice] [pid 1663] [client 192.168.0.37:58361] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Settings/index
[Wed Feb 04 18:12:32.587327 2026] [php7:notice] [pid 518] [client 192.168.0.37:62916] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Settings/index
[Wed Feb 04 18:12:32.588603 2026] [php7:notice] [pid 518] [client 192.168.0.37:62916] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Settings/index
[Wed Feb 04 18:12:32.589678 2026] [php7:notice] [pid 518] [client 192.168.0.37:62916] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Settings/index
[Wed Feb 04 18:12:32.591291 2026] [php7:notice] [pid 518] [client 192.168.0.37:62916] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Settings/index
[Wed Feb 04 18:12:32.591860 2026] [php7:notice] [pid 1663] [client 192.168.0.37:58361] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Settings/index
[Wed Feb 04 18:12:32.595502 2026] [php7:notice] [pid 1663] [client 192.168.0.37:58361] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Settings/index
[Wed Feb 04 18:12:32.597489 2026] [php7:notice] [pid 1663] [client 192.168.0.37:58361] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Settings/index
[Wed Feb 04 18:12:32.599432 2026] [php7:notice] [pid 1663] [client 192.168.0.37:58361] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Settings/index
[Wed Feb 04 18:12:32.600946 2026] [php7:notice] [pid 1663] [client 192.168.0.37:58361] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Settings/index
[Wed Feb 04 18:12:32.603108 2026] [php7:notice] [pid 1663] [client 192.168.0.37:58361] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Settings/index
